fecha;hora_aproximada;narracion_de_los_hechos;lugar_en_metro;en_metro;fuente;estacion;linea;latitud;longitud;lugar_exacto;numero_agresores;consecuencias_fisicas;denuncia_en_mp;procedio_la_denuncia;si_procedio_con_que_delito;si_no_procedio_que_razones_dieron;mp;colonia_nombre;entidad_num;municipio_num;cp
1/25/2018;10:00:00;"Iba tarde a clase y decidí tomar un taxi a las afueras del metro UAM, cuando subí el taxista súper hamable y antes de cerrar la puerta una chica me hizo las señas para compartir el taxi, en ese momento otras dos chicas  que también iban a UAM Iztapalapa se subieron, mientras se acomodaban el taxista muy molesto y gritando nos pidió que bajaramos de su unidad porque ""no le daba tiempo"". Pensaba que tal vez mi paranoia me estaba jugando una broma, pero su cambio de actitud no tenía lago que no me había gustado, decidí contarle a mis amigas  y  una de ellas me contó que a una de sus conocidas le había pasado algo similar.";fuera;1;encuesta_larga;iztapalapa;"";19.351062;-99.074937;Metro UAM;1;"";No;No;"";"";"";SAN MIGUEL;9;7;9360
1/29/2019;17:15:00;"Al caminar sobre avenida Chapultepec en sentido poniente a oriente, un automóvil gris frena intempestivamente junto a mí, el copiloto abre la puerta mientras le grita al piloto ""aquí con esta"".  Yo de inmediato corrí hacia el metro y no volteé más.  El copiloto llevaba una especie de barba fslsa, se notaba mucho que era falsa.";"";1;encuesta_larga;sevilla;"";19.422188;-99.171062;Exterior del metro Sevilla;2;Raspones;No;No;"";"";"";JUAREZ;9;15;6600
1/4/2019;21:00:00;Me encontraba bajando de una combi a unos metros de mi casa. Un carro se paro y salió un agresor que me amenazó,  empecé a gritar y corri hacia mi casa. Afortunadamente corri tan rápido que logré escapar. Los tipos lograron escapar;"";1;encuesta_larga;"";"";19.533312;-99.084313;Calle ejido, Tlalnepantla de baz, Estado de México;2;"";No;"";"";"";"";"";"";"";""
9/28/2017;06:50:00;Al bajar del micro para meterme al metro canal de San Juan al subir a la acera sentí que alguien me dió un “arrimón” cuando volteo me doy cuenta que era un tipo y sólo le dije “pendejo” camine tres pasos más y de repente se me enparejó a mi lado derecho muy muy cerca de mí y me dijo una frase... que no escuché completamente, sólo la última parte de “o sí no te voy a matar” en eso un señor bajó del camión y pasó por dónde estábamos, el tipo de alejó y me hizo una pregunta en voz alta para despistar y se fue, porque más personas estaban bajando de los camiones.;"";1;encuesta_larga;canal_de_san_juan;"";19.389563;-99.059312;Metro canal de San Juan;1;"";No;"";"";"";"";U H EJTO CONSTITUCIONALISTA;9;7;9220
5/1/2016;16:00:00;Iba bajándome del metrobus y comencé a caminar camino a  altavista de insurgentes a revolución. Cuando me bajé veo que dos hombres abren la puerta de una suburban blanca (en la cuchilla de altavista) y bloquean el camino de esa calle. Yo me fui por altavista en lugar de la cuchilla y fue ahi que los dos hombres me empezaron a perseguir, empecé a correr y empezaron a correr atras de mi. Gracias a Dios en ese entonces yo tenia una super condicion fisica y pude correr mucho y rapido. Juro que fue un milagro que encontre la puerta abierta de una tienda que yo conozco que solo abre cuando timbras y abren y cierran con llave  cada vez. Ahi ya estaba segura. No denuncié. Después de eso veo una suburban y me pongo fría del terror.;"";1;encuesta_larga;insurgentes;"";19.349188;-99.201187;Av altavista, alvaro obregón;2;"";No;No;"";No me tocaron. Solo fui perseguida;"";ALTAVISTA;9;10;1060
4/20/2017;11:00:00;Iba saliendo del metro San Antonio y decidí irme por la avenida revolución, como tenía que llegar al conamat de mixcoac sólo caminaba dos cuadras y me metía entre las calles. A la altura del Starbucks se acercó una camioneta negra con vidrios polarizados y el copiloto bajó el vidrio y me dijo algo (qué no escuché por los audifonos) y empecé a caminar más rápido . Siguió avanzando muy cerca de mi y me gritó que si no lo reconocía, que era del trabajo de mi papá. Aproveche el alto y corrí a un local donde arreglan bicicletas y esperé a que se fueran.;fuera;1;encuesta_larga;san_antonio;"";19.384938;-99.186813;Salida del Metro San Antonio, en Avenida Revolución;2;"";No;No;"";"";"";NONOALCO;9;14;3700
1/29/2019;14:00:00;La persona está preguntando la hora afuera del metro, te sigue hasta adentro de las instalaciones y te hace la plática para saber de dónde vienes y a dónde vas. El dice que trabaja en un buffet de abogados y si no quiere ser su secretaria ya que eres muy bonita. Te pide el número de tu celular. No accedi a nada de lo que me preguntó, pero es obvio que algo planeaba.;fuera;1;encuesta_larga;insurgentes;"";19.423688;-99.163312;afuera del metro insurgentes;1;"";No;No;"";"";"";JUAREZ;9;15;6600
6/30/2010;13:00:00;"Había un viejito en la entrada sobre la avenida y se acercó a preguntarme si por ahi pasaba el camion que lo dejaba en una dirección que me mostró en un papelito. Lo leí y solo era un nombre de un refugio pero no traia direccion.  Solo decía que a 1 cuadra del metro Candelaria. Le dije que por metro lo podía ayudar a transbordar en la.linea que lo dejaría en la.estacion y me.dijo q le daba miedo el metro q prefería el camion. En eso a nuestro lado paso un señor gordito bigoton con un periódico en la.mano y el viejito lo llamo y le pregunto lo mismo y el dijo que si conocía que tomara el camion de San Lázaro y que lo bajará en tal lugar.  El señor bigoton se fue y el viejito me.dijo q si lo ayudaba a parar q camion era por q no sabía leer. Entonces nos movimos un poco mas adelante para esperar el camion y se subiera. Inmediatamente un carro se paro frente a nosotros y adentro venian 3 hombres, uno de ellos el señor bigoton que paso a nuestro lado momentos antes y dijo saber q conocía.. Se bajó del carro y dijo q le habia comentado a sus amigos de la situación   y que nos daban un aventon q iban por los rumbos. Yo le.dije al.señor viejito que yo no iba para alla y con cara muy triste me dijo que porfa lo.acompañara que le daba miedo por q no conocía nada la.ciudad. Yo insistí q no podia ya que tenía clase y solo había bajado en esa estación a sacar unas copias. Cuando  le dije q ya me.iba que si quería ir con ellos o yo lo podía acercar por el metro,  en ese momento el señor bigotón me miró y me dijo ""Que te subas hija de la chingada"" y me.empezo a aventar hacia adentro del auto. Yo traia unos triples bajo el brazo por lo cual no cabía en la puerta y me atoraba. Aproveche eso para empujarme y empujar la puerta mientras gritaba. Había mucha gente pasando y los de los locales pero nadie hacia nada y fue cuando senti miedo. En un momento el señor bigotón se desbalanceo de la banqueta y fue cuando lo empuje y sali corriendo al metro..me meti corriendo y me metí al.bagon.  Nunca lo denuncie. No fue dentro pero puede servir para conocer este tipo.de.modus .";dentro;1;encuesta_larga;guelatao;"";19.385188;-99.035688;En la entrada del metro guelatao;3;"";No;"";"";"";"";U H EJTO DE OTE II;9;7;9230
1/29/2019;19:00:00;"Al circular sobre la avenida, note que tres sujetos intentaban subir a una chica de aprox 15 años, con uniforme de la secundaria pública local. Al notar esto, orille mi motocicleta y corrí a ver si podia auxiliar, cosa que no fui el único, pues un vendedor ambulante cercano y otro ciudadano cruzaron la calle para impedirlo. Tras un forcejeo y las palabras de ""es solo mi novia y esta haciendo un drama"" cuando la diferencia de edad era notable, soltaron a la chica al notar que venía más gente en su auxilio. La persona que habló era una persona robusta, de 1.70, tez morena clara, pelo casquete corto negro de aprox 40 años de edad, mientras que uno de los acompañantes era una persona de tez blanca, pelo castaño y delgado, de unos 25 años, y el otro era una persona delgada, de tez morena oscura, pelo chino negro y una altura de 180 aprox. Tras ver que todos se acercaron huyeron en un vehículo Cavalier color Verde, con permiso de conducir del estado de guerrero. Se acompaña a la chica al MP y se avisa a sus familiares pues le habían robado el teléfono, pero en MP se niegan a levantar su denuncia.";"";0;encuesta_larga;guerrero;"";19.648063;-99.208438;Centro Urbano, Cuautitlán Izcalli, Av. Teotihuacan y Primero de Mayo;3;"";Sí;No;"";No hay delito que perseguir pues no se consumo nada. El robo de teléfono no se puede denunciar en el estado de México.;Cuautitlan Izcalli Centro;"";"";"";""
11/10/2018;12:00:00;Un sujeto alto y de gran fuerza me acorralo después de observarme un buen rato, dentro del mercado a la salida de la UAM xochicimilco, al momento de querer salir el tipo me sujeto del brazo y me apretujo con mucha fuerza que me jalo hacia una camioneta de color negro, forcejee hasta que una persona que observaba lo que pasaba se acerco y ahuyento al sujeto.;dentro;0;encuesta_larga;"";"";19.303813;-99.103063;A la salida de bombas de la UAM xohicimilco;1;Moretón;No;No;"";"";"";VILLA QUIETUD;9;3;4960
9/6/2018;14:00:00;Iba saliendo de metro nativitas y en la barda de enfrente estaba sentado un tipo alto, bien parecido, con barba, playera blanca sin mangas y pantalón de mezclilla azul, se me quedó viendo y en cuanto bajé los escalones me empezó a seguir inmediatamente, estaba detrás de mi, me detengo en seco frente al puesto de periódicos, lo volteo a ver e intenta acercarse a mi y corrí de vuelta a la entrada del metro, estaba espantada y esperé unos segundos, me asomé y se había esfumado el tipo.;fuera;1;encuesta_larga;nativitas;"";19.379437;-99.140188;Afuera de metro Nativitas direccion cuatro caminos;1;"";No;No;"";"";"";AMERICAS UNIDAS;9;14;3610
2/21/2015;15:00:00;"Salía de un taller para emprendedores, entonces me iba ir caminando hasta Luna Parc pero vi que en la banqueta contraria un cuate se le acercó a un chico que esperaba su combi, no sé que pasó entre ellos pero el otro chico estaba como nervioso, se cruza la calle este tipo y no recuerdo si habló con otra chica que también se sacó de onda, seguí caminando y luego se acercó conmigo y pensé ""P*ta madre"", me preguntó por unas combis que lo llevaran al otro Cuautitlán (México), le expliqué mientras caminaba porque yo llevaba prisa, luego preguntó que si podía acompañarme y accedí pero lo llevaba caminando rápido, que por donde vivía y di un lugar falso, platicaba pero lo iba interrogando sutilmente, se contradecía pero no le dije nada, la única vez que nos detuvimos fue para observarlo de frente y decirle algo de unas cicatrices que tenía en el rostro y eso fue en un cruce. Cuando sentí que me iba a asaltar fue cuando pasó la mochila hacia adelante y la abrió, sin embargo, no había armas, sólo eran catálogos de maquillaje desconocido y maquillaje aún empaquetado pero maltratado, feo, como de juguete. Me los ofreció y los rechacé porque no me maquillo, no sé, para todo tuve respuesta en ese día. Recuerdo que ya estaba cerca de Luna Parc donde iba a perderlo o decirle a un guardia que me seguía pero faltando ya pocas cuadras o una cuadra enorme -para esto iba caminando en dirección contraria al flujo vehicular- una patrulla dice ""Deténganse para una revisión"" y se orilla en chinga valiéndole el carril para los ciclistas, entonces en ese momento no supe a quién temerle y me da risa porque no sabía qué era peor: si el sujeto o la policía; en fin, ya me imaginaba en las galeras por algo que no hice y por suerte no fue así, me revisó una oficial, bien, preguntó porqué llevaba dos celulares y  le expliqué que uno no servía porque era para darlo en los asaltos, ya después me explicó que había unos weyes que le hablaban bien a las chicas, les ofrecían maquillaje y cositas así, entonces se iban cerca pero en un baldío valía madres, entonces tenían reportes de eso, de tal manera que coincidía y comencé a resumirle lo que me había platicado: que iba a ver a su hermana, que había llegado de EUA, los maquillajes, el catálogo (en español), que según eso lo había traído del país vecino y luego que trabajaba vendiéndolos, que era perforador/tatuador y otras cosas que ya olvidé pero se contradecían; la oficial dijo que podía irme y le pedí que lo detuviera, y obviamente accedió. De reojo vi que seguía digamos detenido, su mochila estaba abierta sobre  el cofre de la patrulla, el policía de frente a él y no supe más, observó cuando me fui y yo como los presos cuando salen de la cárcel: No miré hacia atrás.No sé qué pasó con él, tampoco supe de casos como el que me contó la poli ni antes ni después... De hecho, una amiga policía de otro lado me comentó que ellos saben todo lo que pasa en el sector, entonces quiero pensar que sí lo detuvieron bien y valió madres este sujeto. ¿Qué intentaron raptarme? Sí ¿Me agredieron físicamente? No ¿Verbalmente? No ¿Psicológicamente? Tampoco, raro pero me sentí bien pese a esa situación extraña, es más,  sigo yendo por todos lados (oscuros, iluminados, vacíos, llenos, etc) sola.";"";0;encuesta_larga;"";"";19.651813;-99.218313;Sobre Av. Constituación desde el Parque espejo de los lirios hasta el Oxxo Musas.;1;"";No;"";No lo sé, la patrulla lo detuvo mientras me iba.;"";"";"";"";"";""
1/1/2018;02:30:00;Intentaban llevarme a un lugar desconocido sin mi autorización aprovechándose que estaba ebria (no tanto porque me di cuenta);"";0;encuesta_larga;"";"";"";"";Malecón;3;"";No;No;"";"";"";"";"";"";""
1/25/2019;15:57:00;Me subí al metro en tasqueña, según yo por evitar tomar un taxi para estar protegida. Es de esos días que sales de casa y por alguna razón te sientes nerviosa o insegura. No eran muchas las estaciones que tenía que recorrer 4 para ser más exacta, mi destino era metroErmita a la altura de el wallmart de Nativitas un hombre de aproximadamente unos 30-35 años( tez Moreno claro, pantalón azul de vestir y camisa blanca de aproximadamente 1.70 de altura  ) no venía mal vestido se paró Justo atrás de mi , siempre tengo la mala costumbre de quedarme pegada a las puertas.Cuando se acercó por inercia quise proteger mis cosas me dio desconfianza , yo traía una mochila y en automático me quite una de las azas para proteger los artículos que traía dentro ¡ese fue mi error! el tipo se acercó más a mi y me moví de tal forma que quede totalmente descubierta., Me tomó por la cadera y el brazo y emezo a decirme que llegando a casa me iba a chingar trataba de moverme y no me dejaba alegando que me ponía así cada que íbamos a casa de su mamá. Empecé a pedir ayuda y el solo decía que me calmara, que dejara de hacer dramas y trataba de besarme fueron las 2 estaciones más largas de mi vida por qué me fue metiendo al centro de el vagón llegando casi al metro Ermita tomé fuerzas y me jalé hacia la entrada ahí alguien lo empujó y yo pude salir , jalaron la palanca de emergencia y salieron dos policías me hicieron preguntas demaciado incómodas por qué en verdad creían que era mi pareja. Por tal motivo no quise hacer denuncia.Siento impotencia por que la gente se da cuenta de las cosas y nadie hace nada;dentro;1;encuesta_larga;nativitas;"";19.379437;-99.140188;Vagón metro Nativitas;1;Muñeca safada;No;No;"";"";"";AMERICAS UNIDAS;9;14;3610
10/9/2012;14:30:00;La fecha no es exacta, tenía 17 años y un taxi se paró a un lado de mí. Yo iba caminando y vi cómo se bajó del taxi el conductor (el agresor), abrió la puerta trasera y empezó a jalonearme del brazo. En el momento de forcejeo gritó cosas como que no hiciera como que no lo conocía. Yo grité muy fuerte y me safé con todas mis fuerzas, corrí en sentido contrario a la calle (había autos atrás de ese taxi esperando porque este taxi se quedó estacionado a media calle), no me siguió y yo corrí hasta la parada del Lecaroz con mucha gente y después corrí en otras calles hasta mi casa.;"";1;encuesta_larga;"";"";19.268313;-99.170938;A un lado del Banamex de la entrada de San Pedro Mártir, Col Tlalpan. A un lado de la carretera Federal a Cuernavaca.;1;Moretón;No;No;"";"";"";SAN PEDRO MARTIR;9;12;14650
1/30/2019;12:15:00;Una camioneta se acercó y bajo velocidad, se me emparejó y fue cuando corri;fuera;1;encuesta_larga;ermita;"";19.362063;-99.143063;Afuera del metro ermita línea azul dirección cuatro caminos;2;"";No;No;"";No tengo evidencia;"";PORTALES SUR;9;14;3300
3/15/2016;15:00:00;Iba regresando de la escuela y por el pasillo camino al metro había un local vacío afuera había dos sujetos, cuando pase junto a ellos uno me jaló y me dijo métete y yo me intenté zafar pero no pude, justo venía una multitud de gente pero me esquivaron y un señor que venía de traje y una maletín paso justo entre el tipo y yo, logrando que me soltara del brazo, y me dijo correle, yo corrí hasta el metro y me metí. Cabe mencionar que todo pasó muy rápido, no pude ni gritar ni nada, menos denunciar, solo quería irme. No vi al señor después para agradecerle, pero si llega a ver esto, muchas gracias.;fuera;1;encuesta_larga;cuatro_caminos;"";19.460313;-99.215688;Metro cuatro caminos, pasillo que conduce a los andadores de camiones;2;"";No;"";"";"";"";"";"";"";""
1/26/2019;01:30:00;"Al rededor de la 1:30 de la madrugada, caminada con destino a sur 20 cuando me percaté que un carro me venía siguiendo. Quité mi música para poder más precavida, pero un tipo que salió del coche y no me percaté me agarro por detrás arrastrándome hacia el carro. Al momento de estar muy cerca del carro pude librarme de los brazos de uno de los agresores y corrí hacia mi destino; uno de los agresores me correteaba. Le Marqué a un amigo que me estaba esperando en el destino hacia donde me dirigía. Al llegar a esa calle ñ, ya no vi al secuestrador. Sólo vimos osar muy rápidamente el carro.";"";0;encuesta_larga;iztacalco;"";19.392438;-99.076563;Calle sur 20 casi esquina con ote. 235-A, Iztacalco;3;Mareo y vómito;No;No;"";"";"";AGRICOLA ORIENTAL;9;6;8500
8/17/2018;12:50:00;Iba caminando sobre la avenida, en dirección norte. De pronto un coche, chevy azul marino, sin placas y con vidrios polarizados. Pasó junto a mi, más adelante se detuvo, se echó en reversa y se estacionó, obstruyéndome el paso, en el #66. Vi que dentro había 3 personas, sólo distinguí sus siluetas. Uno de ellos se bajó por el otro lado, de atrás. Yo estaba a punto de irme por atrás del carro pero reaccioné y me regresé y caminé hacia el arroyo vial con la intención de que si me intentaban subir, pudiera pedir ayuda a los carros que pasaban. En ese momento el que se había bajado se acercó a la ventana del copiloto fingiendo que le hablaba con él. Detrás de mí, había un hombre más, que le hizo señas de que no me subieran. Yo no dejé de verlos, me pasé por adelante del carro, a buena distancia, exponiéndome a que me atropellaran. Llegué a mi casa y después supe que poco después pasó otra chica y a ella se la llevaron. Eso ya no me consta, no sé si me salvé por cómo reaccioné o me confundieron. Tampoco sé si la chica denunció, sólo sé que pidieron rescate por ella y la dejaron libre poco después.;dentro;1;encuesta_larga;coyoacan;"";19.346562;-99.120188;Av. Escuela Naval Militar 66, Cuchilla de la Magdalena, Coyoacán. https://www.google.com.mx/maps/place/Av.+H.+Escuela+Naval+Militar+66,+Cuchilla+de+la+Magdalena,+04260+Ciudad+de+M%C3%A9xico,+CDMX/@19.346561,-99.1207711,19z/data=!3m1!4b1!4m5!3m4!1s0x85d1fe1925af64d3:0x80d6885ca19456f1!8m2!3d19.346561!4d-99.1202239;4;"";No;No;"";"";"";LA MAGDALENA CULHUACAN;9;3;4260
1/29/2019;16:45:00;"Iba caminando sola con dirección a un gimnasio en reforma 27 caminando sobre la banqueta, estaban 2 hombres en la entrada de un hotel y pasé junto a otra chica. Cuando pase frente a ellos escuché que dijeron ""mira esa"" era un joven de unos 26 o 27 años y un señor como de 40 años grande y ancho.El joven me señaló y dijo ya ve, comencé a caminar más rápido porque me pareció extraño y el señor me empezó a seguir, comencé a correr y llegué a una avenida un poco más grande, me acerqué a una señora mayor y crucé la calle, el hombre siguió derecho y yo tomé otra ruta.Me asusté y me quedé preocupada porque no vi más a la chica que estaba junto a mí.Llegué bien a mi destino, no me quedaron ganas de volver a caminar por esas calles.";"";0;encuesta_larga;revolucion;"";19.436188;-99.154688;A dos calles del monumento a la revolución;2;0;No;No;No;"";"";TABACALERA;9;15;6030
8/25/2017;15:33:00;"Caminaba para mi escuela sobre av. 100 metros después de salir del metro Instituto del petróleo y de una calle paralela salió un tipo detrás de mi, me amenazó con un arma y me abrazó por el cuello, me dijo que actuara como si nos conociéramos y que no lo volteara a ver a la cara,  me llevó a un auto blanco y me subió, ahí ocurrió la violación, yo no pude hacer nada porque el miedo me tenía paralizada desde el primer momento en el que me amenazó,  me dejó ir y justificó la acción con ""te mandaron a hacer esto"" yo corrí y llegué a mi escuela en donde me brindaron la ayuda.";"";1;encuesta_larga;instituto_del_petroleo;"";19.493187;-99.145187;Dos calles después de la salida del metro Instituto del petróleo sobre Av. 100 metros;1;Violación;Sí;Sí;Delito sexual;"";PGJ CDMX Búnker;SAN BARTOLO ATEPEHUACAN;9;5;7730
11/20/2012;07:30:00;"Llegué en autobús a Taxqueña, caminaba hacia el metro, en la entrada dos sujetos se me acercaron, uno de cada lado, uno tomó una bolsa de compras con comida que traía y me encañonó en las costillas mientras me abrazaba. ""¡Venimos por ti! ¡El taxi nos está esperando!""Me subieron a un taxi, con un golpe. Un señor mayor se sentó junto a mí atrás. No podía abrir la puerta de mi lado. Me amenazó, que si no me portaba bien me iba a dejar sola con los demás y me iba a ir peor, que seguro me violaban pues estaba joven. Debía recostarme con la cara hacia adentro del taxi, los ojos cerrados ""como si estuviera dormida"".Me sacaron dinero, pidieron NIPs, revisaron mis bolsas, mi mochila, sacaron todo mi material de trabajo, ropa, comida. Abrieron la puerta y me aventaron con mi bolsa y mochila en una cerrada en Vallejo.";dentro;1;encuesta_larga;vallejo;"";19.344063;-99.137813;entrada de metro Taxqueña;3;Golps;Sí;No;"";no sabía los nombres, direcciones, ni podía dar descripciones de mis atacantes, ni del auto al que me subieron más que era un taxi;Benito Juarez;CAMPESTRE CHURUBUSCO;9;3;4200
2/5/2016;22:00:00;Salí de la FCPYS de mi última clase a las 9:45 pm, tomé el último pumabus a Centro cultural, me senté unls minutos y atras de mí venía un hombre con gorra, blanco, pecoso. Bajé del pumabus, estaba totalmente solo, noté que me venía siguiendo, apresuré mi paso y al llegar al metrobus el hombre me jaló muy fuerte, después me puso una navaja por la espalda, me metió al último vagon del metrobus mientras amenazaba, me dijo que actuará como su pareja y me llevo hasta el caminero, me bajo y me pasó por un puente solo, no dejaba dd llorar entonces me golpeó y trato de meterme sus dedos en la vagina, al no dejarme me volvió a golpear, me bajó del puente y alguien lo espraba en un taxi, trato de subirme al taxi pero al abrir la puerta me soltó unos segundos, aproveché y salí corriendo, llegué a un puesto de dulcrs y ahí la señora del puesto se quedó conmigo, yano ví al sujeto.;dentro;1;encuesta_larga;"";"";19.315188;-99.187563;Centro cultural Universitario a la estación del metrobus el caminero;2;Golpes, rasguños en la entrepierna y en los labios vaginales;Sí;No;"";No le dieron seguimiento;En el bunquer;CIUDAD UNIVERSITARIA;9;3;4360
3/12/2016;04:30:00;Una señora de estatura promedio y complexión delgada me siguió de manera evidente todo el tiempo, se acercaba a mi demasiado, jamás lo sentí como acoso, en varias ocasiones me alejé de ella dándole a entender que ya me había dado cuenta de lo que hacía. Fue hasta el metro atlalilco que me salí corriendo del metro para tomar el rtp (de atlalilco hasta tlahuac no estaba en funcionamiento por lo que había rtp auxiliando), alcancé a subirme a un rtp muy lleno y la señora se subió de inmediato con una sonrisa malvada, la vi de re ojo y me salí rápido, por suerte el camión cerró las puertas y ella se fue, pero volteo a ver a dos hombres con cara de asustada, lo que me llevo a concluir que no estaba sola. Les di aviso a unas señoras y ellas me acompañaron todo el camino.;"";1;encuesta_larga;ermita;"";19.362063;-99.143063;Desde el metro Ermita línea azul hasta el metro atlalilco de la línea dorada;1;"";No;No;"";"";"";PORTALES SUR;9;14;3300
9/7/2018;20:00:00;"El viernes 7 de septiembre llegué al metro tacubaya  para tomar la línea café  a chabacano.  Recuerdo que los pasillos estaban llenos, de pronto sentí un jalon en el brazo y una voz que me decía vámonos mi amor.... en mi mente dije "" en cuanto de la vuelta me dirá : lo siento me equivoqué "" pero no fue así.... le dije no te conozco y más me jalaba y me decía ""cálmate ya no estés enojada, te llevo a tu casa... no te pongas loca.... yo suplicaba ayuda! Nadie se metía... pensaban que era una pelea de pareja...lloré... me jale... tenía un miedo incontrolable de lo que le pudiera pasar... ni un policía cerca... casi me saca de la estación hasta que dos mujeres le gritaron eeeyyy pendejo no entiendes un no? Sueltala o armamos un desmadre y ya viene un policía... aunque fuera ti novia respeta el NO! Me soltó  y se fue corriendo no sin antes decirme  que me buscaba en mí casa más tarde... yo la libré... pero que hay de las chicas que no? Vivo con un miedo espantoso.. #niunamas";dentro;1;encuesta_larga;tacuba;"";19.401938;-99.187312;Andenes metro tacubaya;1;Moreton en brazos;No;No;"";"";"";TACUBAYA;9;16;11870
11/23/2018;11:15:00;Caminaba con una amiga a contraflujo sobre la avenida Pantitlán pues el Uber ya nos esperaba a una calle del incidente, se acercó un carro con almenos 4 hombres a bordo uno de los que venía atrás sacó su mano y nos roció lo que muy probablemente era gas pimienta, de inmediato me empezó a arder la cara y ojos y volteó para ver por qué razón y el auto ya estaba atrás de nosotras y abrieron la puerta para salir entonces perdí el sentido de la vista por el gas y solo sujete del brazo a mi amiga y le dije que corriera por qué nos iban a subir, no veíamos nada por el gas absolutamente nada y corrimos a ciegas hacia el Uber que afortunadamente ya nos esperaba, logramos subir gracias a que mi esposo le llamo al conductor y le dijo como íbamos vestidas pues mi amiga estaba en llamada con mi esposo mientras ocurría todo y escucho nuestros gritos, gracias a eso el Uber aceleró hacia una tienda y mi amiga me empezó a enjuagar la cara pues sentía cómo se me quemaban los ojos pasó todo muy rápido y de pronto solo podía escuchar cuando llego mi esposo y nos llevo a urgencias en el hospital de la perla donde nos atendieron de inmediato y nos trasladaron a la raza para un segundo lavado ocular. Después nos hicieron examen de la vista a ambas y ahora mi amiga usa pupilentes por la sensibilidad y mi retina quedó ovalada y con mayor sensibilidad a la luz, uso lentes pero al menos puedo contar que gracias a la reacción de echarnos a correr y que ya nos esperaban pudimos salvarnos. Esto fue a dos calles de la avenida López Mateos, entre la bodega Aurrerá y un lugar de préstamos de dinero sobre la Pantitlán. Si había más gente había puestos de comida, no vestíamos provocativas, y lo mejor es que nos teníamos la una a la otra en ese momento.;"";0;encuesta_larga;pantitlan;"";19.400563;-99.030563;Avenida Pantitlán 305;4;Daño en la retina y piel;No;No;"";"";"";"";"";"";""
1/23/2019;16:29:00;"Iba saliendo del metro rumbo a una entrevista de trabajo a 5 minutos de eje central, yo iba caminando en sentido contrario a los carros y de pronto de detuvo muy rápido una mini van tipo combi pero sin ventanas, solo las del conductor y acompañanete y me dijeron ""heeey"", comencé a caminar lo más rápido que pude para alcanzar a la gente que iba caminando más adelante mío, no voltee hacia atrás para saber si me venían siguiendo o no, solo que cuando llegue con la gente que iba delante mío, alcance a escuchar que uno de los tipos maldijo, no sé si porque pretendían hacerme algo y ""me les escape"" o por otra situación, quizá no tuvieron el suficiente valor de bajarse rápido y tomarme, pero sentí peligro en ese mismo momento.";"";1;encuesta_larga;eje_central;"";19.361688;-99.151563;Saliéndo del metro Eje Central;2;"";No;No;"";"";"";PORTALES SUR;9;14;3300
2/2/2001;17:00:00;Por raro que parezca no había gente en la entrada del metro, excepto un taxi vw verde con dos personas recargadas y un conductor, a unos pasos de la entrada nos embistieron a una chica y a mi, yo iba mas pegada hacia la pared, a la otra chava si lograron jalonesrla a mi no porque  en eso comenzó a salir la gente de la estación y les estorbaron El Paso hacia nosotras. Entramos rápido al andén pero seguimos juntas sin decirnos palabra, nos fuimos junta hasta el paradero de Taxqueña.;dentro;1;encuesta_larga;general_anaya;"";19.354688;-99.144813;Entrada del metro General Anaya;3;"";No;No;No hubo denuncia;No hubo denuncia;No hubo denuncia;SAN DIEGO CHURUBUSCO;9;3;4120
1/27/2019;12:55:00;"Iba saliendo del metro muzquiz cuando note que un chavo me seguía, baje sobre hank gonzalez del lado de soriana y justo pasanso el little cesar habia un carro blanco con dos tipos dentro, cuando estaba pasando por el auto abren la puerta y el chavo me dijo ""metete por las buenas"" solo voltee y me agarro del brazo pero logre safarme y corrí hasta el soriana pidiendo ayuda al personal.";dentro;1;encuesta_larga;muzquiz;"";19.501312;-99.042188;Metro Muzquiz;3;Moretones;No;No;"";"";"";"";"";"";""
1/19/2019;19:30:00;"Al hacer el transborde de la línea amarilla a la línea roja, dos sujetos me empezaron a seguir logramos subirnos al vagón como ""corriendo"" y se iban echando miradas y me miraban a mi. Llegando a El Rosario corrí a los baños y ahí unas chicas me ayudaron a llegar al andén de los camiones. Los tipos ya me dejaron de seguir pero con las manos hicieron señas de ""Ya te vi"" y ahora me da miedo que me sigan porque es mi camino diario. :/";dentro;1;encuesta_larga;instituto_del_petroleo;"";19.493187;-99.145187;Línea 6, Instituto del Petróleo -Transborde;2;"";No;No;"";"";"";SAN BARTOLO ATEPEHUACAN;9;5;7730
